event,time,src,dst,packetName,srcPort,dstPort,pktLen
4546,35.249,10.1.0.11,10.1.0.42,attack,9003,9002,100
4547,35.2862,10.1.0.8,10.1.0.42,normal,9001,9002,100
4548,35.287,10.1.0.11,10.1.0.42,attack,9003,9002,100
4549,35.2876,10.1.0.11,10.1.0.42,attack,9003,9002,100
4550,35.2883,10.1.0.11,10.1.0.42,attack,9003,9002,100
4551,35.289,10.1.0.11,10.1.0.42,attack,9003,9002,100
4552,35.2896,10.1.0.11,10.1.0.42,attack,9003,9002,100
4553,35.2903,10.1.0.11,10.1.0.42,attack,9003,9002,100
4554,35.291,10.1.0.11,10.1.0.42,attack,9003,9002,100
4555,35.2916,10.1.0.11,10.1.0.42,attack,9003,9002,100
4556,35.2923,10.1.0.11,10.1.0.42,attack,9003,9002,100
4557,35.2929,10.1.0.11,10.1.0.42,attack,9003,9002,100
4558,35.2935,10.1.0.11,10.1.0.42,attack,9003,9002,100
4559,35.2946,10.1.0.11,10.1.0.42,attack,9003,9002,100
4560,35.2956,10.1.0.11,10.1.0.42,attack,9003,9002,100
4561,35.296,10.1.0.11,10.1.0.42,attack,9003,9002,100
4562,35.2966,10.1.0.11,10.1.0.42,attack,9003,9002,100
4563,35.2973,10.1.0.11,10.1.0.42,attack,9003,9002,100
4564,35.298,10.1.0.11,10.1.0.42,attack,9003,9002,100
4565,35.2987,10.1.0.11,10.1.0.42,attack,9003,9002,100
4566,35.2993,10.1.0.11,10.1.0.42,attack,9003,9002,100
4567,35.3,10.1.0.11,10.1.0.42,attack,9003,9002,100
4568,35.3084,10.1.0.40,10.1.0.42,attack,9003,9002,100
4569,35.3091,10.1.0.40,10.1.0.42,attack,9003,9002,100
4570,35.31,10.1.0.40,10.1.0.42,attack,9003,9002,100
4571,35.3118,10.1.0.40,10.1.0.42,attack,9003,9002,100
4572,35.3147,10.1.0.40,10.1.0.42,attack,9003,9002,100
4573,35.3152,10.1.0.40,10.1.0.42,attack,9003,9002,100
4574,35.3157,10.1.0.40,10.1.0.42,attack,9003,9002,100
4575,35.3163,10.1.0.40,10.1.0.42,attack,9003,9002,100
4576,35.3167,10.1.0.40,10.1.0.42,attack,9003,9002,100
4577,35.3179,10.1.0.40,10.1.0.42,attack,9003,9002,100
4578,35.3183,10.1.0.40,10.1.0.42,attack,9003,9002,100
4579,35.319,10.1.0.40,10.1.0.42,attack,9003,9002,100
4580,35.3199,10.1.0.40,10.1.0.42,attack,9003,9002,100
4581,35.3207,10.1.0.40,10.1.0.42,attack,9003,9002,100
4582,35.3214,10.1.0.40,10.1.0.42,attack,9003,9002,100
4583,35.3222,10.1.0.40,10.1.0.42,attack,9003,9002,100
4584,35.3232,10.1.0.40,10.1.0.42,attack,9003,9002,100
4585,35.3235,10.1.0.40,10.1.0.42,attack,9003,9002,100
4586,35.324,10.1.0.40,10.1.0.42,attack,9003,9002,100
4587,35.3244,10.1.0.40,10.1.0.42,attack,9003,9002,100
4588,35.3249,10.1.0.11,10.1.0.42,attack,9003,9002,100
4589,35.3253,10.1.0.11,10.1.0.42,attack,9003,9002,100
4590,35.3256,10.1.0.11,10.1.0.42,attack,9003,9002,100
4591,35.327,10.1.0.11,10.1.0.42,attack,9003,9002,100
4592,35.3287,10.1.0.11,10.1.0.42,attack,9003,9002,100
4593,35.3291,10.1.0.11,10.1.0.42,attack,9003,9002,100
4594,35.3296,10.1.0.11,10.1.0.42,attack,9003,9002,100
4595,35.3302,10.1.0.11,10.1.0.42,attack,9003,9002,100
4596,35.3306,10.1.0.11,10.1.0.42,attack,9003,9002,100
4597,35.331,10.1.0.11,10.1.0.42,attack,9003,9002,100
4598,35.3315,10.1.0.11,10.1.0.42,attack,9003,9002,100
4599,35.3318,10.1.0.11,10.1.0.42,attack,9003,9002,100
4600,35.3324,10.1.0.11,10.1.0.42,attack,9003,9002,100
4601,35.3332,10.1.0.11,10.1.0.42,attack,9003,9002,100
4602,35.3337,10.1.0.11,10.1.0.42,attack,9003,9002,100
4603,35.3341,10.1.0.11,10.1.0.42,attack,9003,9002,100
4604,35.3352,10.1.0.11,10.1.0.42,attack,9003,9002,100
4605,35.3356,10.1.0.11,10.1.0.42,attack,9003,9002,100
4606,35.3363,10.1.0.11,10.1.0.42,attack,9003,9002,100
4607,35.3367,10.1.0.11,10.1.0.42,attack,9003,9002,100
4608,35.3381,10.1.0.40,10.1.0.42,normal,9001,9002,100
4609,35.3622,10.1.0.12,10.1.0.42,normal,9001,9002,100
4610,35.4003,10.1.0.40,10.1.0.42,attack,9003,9002,100
4611,35.4011,10.1.0.40,10.1.0.42,attack,9003,9002,100
4612,35.4217,10.1.0.40,10.1.0.42,attack,9003,9002,100
4613,35.4222,10.1.0.40,10.1.0.42,attack,9003,9002,100
4614,35.4226,10.1.0.40,10.1.0.42,attack,9003,9002,100
4615,35.4229,10.1.0.40,10.1.0.42,attack,9003,9002,100
4616,35.4232,10.1.0.40,10.1.0.42,attack,9003,9002,100
4617,35.4239,10.1.0.40,10.1.0.42,attack,9003,9002,100
4618,35.4247,10.1.0.40,10.1.0.42,attack,9003,9002,100
4619,35.4256,10.1.0.40,10.1.0.42,attack,9003,9002,100
4620,35.426,10.1.0.40,10.1.0.42,attack,9003,9002,100
4621,35.4267,10.1.0.40,10.1.0.42,attack,9003,9002,100
4622,35.4271,10.1.0.40,10.1.0.42,attack,9003,9002,100
4623,35.4275,10.1.0.40,10.1.0.42,attack,9003,9002,100
4624,35.4278,10.1.0.40,10.1.0.42,attack,9003,9002,100
4625,35.4293,10.1.0.40,10.1.0.42,attack,9003,9002,100
4626,35.4296,10.1.0.40,10.1.0.42,attack,9003,9002,100
4627,35.43,10.1.0.40,10.1.0.42,attack,9003,9002,100
4628,35.4332,10.1.0.40,10.1.0.42,attack,9003,9002,100
4629,35.4337,10.1.0.40,10.1.0.42,attack,9003,9002,100
4630,35.441,10.1.0.35,10.1.0.42,normal,9001,9002,100
4631,35.4731,10.1.0.40,10.1.0.42,normal,9001,9002,100
4632,35.5137,10.1.0.40,10.1.0.42,attack,9003,9002,100
4633,35.514,10.1.0.40,10.1.0.42,attack,9003,9002,100
4634,35.5146,10.1.0.40,10.1.0.42,attack,9003,9002,100
4635,35.5152,10.1.0.40,10.1.0.42,attack,9003,9002,100
4636,35.5158,10.1.0.40,10.1.0.42,attack,9003,9002,100
4637,35.5173,10.1.0.40,10.1.0.42,attack,9003,9002,100
4638,35.5177,10.1.0.40,10.1.0.42,attack,9003,9002,100
4639,35.5181,10.1.0.40,10.1.0.42,attack,9003,9002,100
4640,35.5186,10.1.0.40,10.1.0.42,attack,9003,9002,100
4641,35.5191,10.1.0.40,10.1.0.42,attack,9003,9002,100
4642,35.5194,10.1.0.40,10.1.0.42,attack,9003,9002,100
4643,35.5198,10.1.0.40,10.1.0.42,attack,9003,9002,100
4644,35.5203,10.1.0.40,10.1.0.42,attack,9003,9002,100
4645,35.5206,10.1.0.40,10.1.0.42,attack,9003,9002,100
4646,35.5209,10.1.0.40,10.1.0.42,attack,9003,9002,100
4647,35.5214,10.1.0.40,10.1.0.42,attack,9003,9002,100
4648,35.5217,10.1.0.40,10.1.0.42,attack,9003,9002,100
4649,35.5221,10.1.0.40,10.1.0.42,attack,9003,9002,100
4650,35.5225,10.1.0.40,10.1.0.42,attack,9003,9002,100
4651,35.5229,10.1.0.40,10.1.0.42,attack,9003,9002,100
4652,35.5322,10.1.0.4,10.1.0.42,normal,9001,9002,100
4653,35.5446,10.1.0.12,10.1.0.42,normal,9001,9002,100
4654,35.601,10.1.0.40,10.1.0.42,attack,9003,9002,100
4655,35.6198,10.1.0.40,10.1.0.42,attack,9003,9002,100
4656,35.6202,10.1.0.40,10.1.0.42,attack,9003,9002,100
4657,35.6206,10.1.0.40,10.1.0.42,attack,9003,9002,100
4658,35.6211,10.1.0.40,10.1.0.42,attack,9003,9002,100
4659,35.6215,10.1.0.40,10.1.0.42,attack,9003,9002,100
4660,35.622,10.1.0.40,10.1.0.42,attack,9003,9002,100
4661,35.6225,10.1.0.40,10.1.0.42,attack,9003,9002,100
4662,35.6229,10.1.0.40,10.1.0.42,attack,9003,9002,100
4663,35.6233,10.1.0.40,10.1.0.42,attack,9003,9002,100
4664,35.6238,10.1.0.40,10.1.0.42,attack,9003,9002,100
4665,35.6245,10.1.0.40,10.1.0.42,attack,9003,9002,100
4666,35.625,10.1.0.40,10.1.0.42,attack,9003,9002,100
4667,35.6254,10.1.0.40,10.1.0.42,attack,9003,9002,100
4668,35.6257,10.1.0.40,10.1.0.42,attack,9003,9002,100
4669,35.6262,10.1.0.40,10.1.0.42,attack,9003,9002,100
4670,35.6267,10.1.0.40,10.1.0.42,attack,9003,9002,100
4671,35.6271,10.1.0.40,10.1.0.42,attack,9003,9002,100
4672,35.6276,10.1.0.40,10.1.0.42,attack,9003,9002,100
4673,35.6279,10.1.0.40,10.1.0.42,attack,9003,9002,100
4674,35.6369,10.1.0.36,10.1.0.42,normal,9001,9002,100
4675,35.6384,10.1.0.36,10.1.0.42,normal,9001,9002,100
4676,35.6567,10.1.0.36,10.1.0.42,normal,9001,9002,100
4677,35.9842,10.1.0.12,10.1.0.42,normal,9001,9002,100
4678,36.1413,10.1.0.11,10.1.0.42,attack,9003,9002,100
4679,36.142,10.1.0.11,10.1.0.42,attack,9003,9002,100
4680,36.1424,10.1.0.11,10.1.0.42,attack,9003,9002,100
4681,36.1446,10.1.0.11,10.1.0.42,attack,9003,9002,100
4682,36.1612,10.1.0.11,10.1.0.42,attack,9003,9002,100
4683,36.1622,10.1.0.11,10.1.0.42,attack,9003,9002,100
4684,36.1626,10.1.0.11,10.1.0.42,attack,9003,9002,100
4685,36.163,10.1.0.11,10.1.0.42,attack,9003,9002,100
4686,36.1633,10.1.0.11,10.1.0.42,attack,9003,9002,100
4687,36.1639,10.1.0.11,10.1.0.42,attack,9003,9002,100
4688,36.1649,10.1.0.11,10.1.0.42,attack,9003,9002,100
4689,36.1652,10.1.0.11,10.1.0.42,attack,9003,9002,100
4690,36.1656,10.1.0.11,10.1.0.42,attack,9003,9002,100
4691,36.1659,10.1.0.11,10.1.0.42,attack,9003,9002,100
4692,36.1677,10.1.0.11,10.1.0.42,attack,9003,9002,100
4693,36.168,10.1.0.4,10.1.0.42,normal,9001,9002,100
4694,36.1692,10.1.0.40,10.1.0.42,attack,9003,9002,100
4695,36.1701,10.1.0.40,10.1.0.42,attack,9003,9002,100
4696,36.172,10.1.0.40,10.1.0.42,attack,9003,9002,100
4697,36.1734,10.1.0.40,10.1.0.42,attack,9003,9002,100
4698,36.1742,10.1.0.40,10.1.0.42,attack,9003,9002,100
4699,36.175,10.1.0.40,10.1.0.42,attack,9003,9002,100
4700,36.1766,10.1.0.40,10.1.0.42,attack,9003,9002,100
4701,36.1779,10.1.0.40,10.1.0.42,attack,9003,9002,100
4702,36.1789,10.1.0.40,10.1.0.42,attack,9003,9002,100
4703,36.1795,10.1.0.40,10.1.0.42,attack,9003,9002,100
4704,36.1805,10.1.0.40,10.1.0.42,attack,9003,9002,100
4705,36.1827,10.1.0.40,10.1.0.42,attack,9003,9002,100
4706,36.1837,10.1.0.40,10.1.0.42,attack,9003,9002,100
4707,36.1844,10.1.0.40,10.1.0.42,attack,9003,9002,100
4708,36.185,10.1.0.40,10.1.0.42,attack,9003,9002,100
4709,36.1858,10.1.0.40,10.1.0.42,attack,9003,9002,100
4710,36.1893,10.1.0.40,10.1.0.42,attack,9003,9002,100
4711,36.1905,10.1.0.40,10.1.0.42,attack,9003,9002,100
4712,36.191,10.1.0.40,10.1.0.42,attack,9003,9002,100
4713,36.1914,10.1.0.40,10.1.0.42,attack,9003,9002,100
4714,36.1919,10.1.0.11,10.1.0.42,attack,9003,9002,100
4715,36.1923,10.1.0.11,10.1.0.42,attack,9003,9002,100
4716,36.1928,10.1.0.40,10.1.0.42,normal,9001,9002,100
4717,36.215,10.1.0.17,10.1.0.42,normal,9001,9002,100
4718,36.2197,10.1.0.40,10.1.0.42,attack,9003,9002,100
4719,36.2204,10.1.0.40,10.1.0.42,attack,9003,9002,100
4720,36.2231,10.1.0.40,10.1.0.42,attack,9003,9002,100
4721,36.2274,10.1.0.40,10.1.0.42,attack,9003,9002,100
4722,36.2286,10.1.0.40,10.1.0.42,attack,9003,9002,100
4723,36.229,10.1.0.40,10.1.0.42,attack,9003,9002,100
4724,36.2305,10.1.0.40,10.1.0.42,attack,9003,9002,100
4725,36.2309,10.1.0.40,10.1.0.42,attack,9003,9002,100
4726,36.2313,10.1.0.40,10.1.0.42,attack,9003,9002,100
4727,36.2316,10.1.0.40,10.1.0.42,attack,9003,9002,100
4728,36.2324,10.1.0.40,10.1.0.42,attack,9003,9002,100
4729,36.2334,10.1.0.40,10.1.0.42,attack,9003,9002,100
4730,36.2344,10.1.0.40,10.1.0.42,attack,9003,9002,100
4731,36.2357,10.1.0.40,10.1.0.42,attack,9003,9002,100
4732,36.2361,10.1.0.40,10.1.0.42,attack,9003,9002,100
4733,36.2364,10.1.0.40,10.1.0.42,attack,9003,9002,100
4734,36.2367,10.1.0.40,10.1.0.42,attack,9003,9002,100
4735,36.2375,10.1.0.40,10.1.0.42,attack,9003,9002,100
4736,36.2385,10.1.0.40,10.1.0.42,attack,9003,9002,100
4737,36.2393,10.1.0.40,10.1.0.42,attack,9003,9002,100
4738,36.2396,10.1.0.11,10.1.0.42,attack,9003,9002,100
4739,36.24,10.1.0.11,10.1.0.42,attack,9003,9002,100
4740,36.2413,10.1.0.11,10.1.0.42,attack,9003,9002,100
4741,36.2417,10.1.0.11,10.1.0.42,attack,9003,9002,100
4742,36.2428,10.1.0.11,10.1.0.42,attack,9003,9002,100
4743,36.2431,10.1.0.11,10.1.0.42,attack,9003,9002,100
4744,36.2439,10.1.0.11,10.1.0.42,attack,9003,9002,100
4745,36.2458,10.1.0.11,10.1.0.42,attack,9003,9002,100
4746,36.2465,10.1.0.11,10.1.0.42,attack,9003,9002,100
4747,36.2495,10.1.0.11,10.1.0.42,attack,9003,9002,100
4748,36.2512,10.1.0.11,10.1.0.42,attack,9003,9002,100
4749,36.2515,10.1.0.11,10.1.0.42,attack,9003,9002,100
4750,36.252,10.1.0.11,10.1.0.42,attack,9003,9002,100
4751,36.2523,10.1.0.11,10.1.0.42,attack,9003,9002,100
4752,36.2583,10.1.0.11,10.1.0.42,attack,9003,9002,100
4753,36.2587,10.1.0.11,10.1.0.42,attack,9003,9002,100
4754,36.2599,10.1.0.11,10.1.0.42,attack,9003,9002,100
4755,36.2608,10.1.0.11,10.1.0.42,attack,9003,9002,100
4756,36.2616,10.1.0.11,10.1.0.42,attack,9003,9002,100
4757,36.2624,10.1.0.11,10.1.0.42,attack,9003,9002,100
4758,36.2989,10.1.0.8,10.1.0.42,normal,9001,9002,100
4759,36.3306,10.1.0.40,10.1.0.42,attack,9003,9002,100
4760,36.331,10.1.0.40,10.1.0.42,attack,9003,9002,100
4761,36.3314,10.1.0.40,10.1.0.42,attack,9003,9002,100
4762,36.3318,10.1.0.40,10.1.0.42,attack,9003,9002,100
4763,36.3326,10.1.0.40,10.1.0.42,attack,9003,9002,100
4764,36.3329,10.1.0.40,10.1.0.42,attack,9003,9002,100
4765,36.3334,10.1.0.40,10.1.0.42,attack,9003,9002,100
4766,36.3345,10.1.0.40,10.1.0.42,attack,9003,9002,100
4767,36.3349,10.1.0.40,10.1.0.42,attack,9003,9002,100
4768,36.3358,10.1.0.40,10.1.0.42,attack,9003,9002,100
4769,36.3362,10.1.0.40,10.1.0.42,attack,9003,9002,100
4770,36.3367,10.1.0.40,10.1.0.42,attack,9003,9002,100
4771,36.3375,10.1.0.40,10.1.0.42,attack,9003,9002,100
4772,36.3381,10.1.0.40,10.1.0.42,attack,9003,9002,100
4773,36.3385,10.1.0.40,10.1.0.42,attack,9003,9002,100
4774,36.3388,10.1.0.40,10.1.0.42,attack,9003,9002,100
4775,36.3396,10.1.0.40,10.1.0.42,attack,9003,9002,100
4776,36.3402,10.1.0.40,10.1.0.42,attack,9003,9002,100
4777,36.3406,10.1.0.40,10.1.0.42,attack,9003,9002,100
4778,36.3411,10.1.0.40,10.1.0.42,attack,9003,9002,100
4779,36.3432,10.1.0.11,10.1.0.42,attack,9003,9002,100
4780,36.344,10.1.0.11,10.1.0.42,attack,9003,9002,100
4781,36.345,10.1.0.36,10.1.0.42,normal,9001,9002,100
4782,36.3454,10.1.0.11,10.1.0.42,attack,9003,9002,100
4783,36.356,10.1.0.11,10.1.0.42,attack,9003,9002,100
4784,36.3574,10.1.0.11,10.1.0.42,attack,9003,9002,100
4785,36.3589,10.1.0.11,10.1.0.42,attack,9003,9002,100
4786,36.3601,10.1.0.11,10.1.0.42,attack,9003,9002,100
4787,36.361,10.1.0.11,10.1.0.42,attack,9003,9002,100
4788,36.3623,10.1.0.11,10.1.0.42,attack,9003,9002,100
4789,36.3638,10.1.0.11,10.1.0.42,attack,9003,9002,100
4790,36.365,10.1.0.11,10.1.0.42,attack,9003,9002,100
4791,36.3665,10.1.0.11,10.1.0.42,attack,9003,9002,100
4792,36.368,10.1.0.11,10.1.0.42,attack,9003,9002,100
4793,36.3697,10.1.0.11,10.1.0.42,attack,9003,9002,100
4794,36.3708,10.1.0.11,10.1.0.42,attack,9003,9002,100
4795,36.3722,10.1.0.11,10.1.0.42,attack,9003,9002,100
4796,36.3742,10.1.0.11,10.1.0.42,attack,9003,9002,100
4797,36.3763,10.1.0.11,10.1.0.42,attack,9003,9002,100
4798,36.3779,10.1.0.11,10.1.0.42,attack,9003,9002,100
4799,36.3794,10.1.0.11,10.1.0.42,attack,9003,9002,100
4800,36.383,10.1.0.4,10.1.0.42,normal,9001,9002,100
4801,36.3927,10.1.0.12,10.1.0.42,normal,9001,9002,100
4802,36.402,10.1.0.40,10.1.0.42,attack,9003,9002,100
4803,36.4029,10.1.0.40,10.1.0.42,attack,9003,9002,100
4804,36.4037,10.1.0.40,10.1.0.42,attack,9003,9002,100
4805,36.4056,10.1.0.40,10.1.0.42,attack,9003,9002,100
4806,36.4066,10.1.0.40,10.1.0.42,attack,9003,9002,100
4807,36.4074,10.1.0.40,10.1.0.42,attack,9003,9002,100
4808,36.4167,10.1.0.40,10.1.0.42,attack,9003,9002,100
4809,36.4181,10.1.0.40,10.1.0.42,attack,9003,9002,100
4810,36.4186,10.1.0.40,10.1.0.42,attack,9003,9002,100
4811,36.4202,10.1.0.40,10.1.0.42,attack,9003,9002,100
4812,36.4223,10.1.0.40,10.1.0.42,attack,9003,9002,100
4813,36.4227,10.1.0.40,10.1.0.42,attack,9003,9002,100
4814,36.4236,10.1.0.40,10.1.0.42,attack,9003,9002,100
4815,36.424,10.1.0.40,10.1.0.42,attack,9003,9002,100
4816,36.4244,10.1.0.40,10.1.0.42,attack,9003,9002,100
4817,36.4249,10.1.0.40,10.1.0.42,attack,9003,9002,100
4818,36.4254,10.1.0.40,10.1.0.42,attack,9003,9002,100
4819,36.4259,10.1.0.40,10.1.0.42,attack,9003,9002,100
4820,36.427,10.1.0.40,10.1.0.42,attack,9003,9002,100
4821,36.4273,10.1.0.40,10.1.0.42,attack,9003,9002,100
4822,36.4278,10.1.0.11,10.1.0.42,attack,9003,9002,100
4823,36.4293,10.1.0.11,10.1.0.42,attack,9003,9002,100
4824,36.4321,10.1.0.11,10.1.0.42,attack,9003,9002,100
4825,36.4341,10.1.0.11,10.1.0.42,attack,9003,9002,100
4826,36.4356,10.1.0.11,10.1.0.42,attack,9003,9002,100
4827,36.4375,10.1.0.11,10.1.0.42,attack,9003,9002,100
4828,36.4394,10.1.0.11,10.1.0.42,attack,9003,9002,100
4829,36.4409,10.1.0.11,10.1.0.42,attack,9003,9002,100
4830,36.4441,10.1.0.11,10.1.0.42,attack,9003,9002,100
4831,36.4452,10.1.0.11,10.1.0.42,attack,9003,9002,100
4832,36.4466,10.1.0.11,10.1.0.42,attack,9003,9002,100
4833,36.4479,10.1.0.11,10.1.0.42,attack,9003,9002,100
4834,36.4495,10.1.0.11,10.1.0.42,attack,9003,9002,100
4835,36.4511,10.1.0.11,10.1.0.42,attack,9003,9002,100
4836,36.4529,10.1.0.11,10.1.0.42,attack,9003,9002,100
4837,36.4543,10.1.0.11,10.1.0.42,attack,9003,9002,100
4838,36.4559,10.1.0.11,10.1.0.42,attack,9003,9002,100
4839,36.457,10.1.0.11,10.1.0.42,attack,9003,9002,100
4840,36.4584,10.1.0.11,10.1.0.42,attack,9003,9002,100
4841,36.5053,10.1.0.40,10.1.0.42,attack,9003,9002,100
4842,36.5065,10.1.0.40,10.1.0.42,attack,9003,9002,100
4843,36.5069,10.1.0.40,10.1.0.42,attack,9003,9002,100
4844,36.5101,10.1.0.40,10.1.0.42,attack,9003,9002,100
4845,36.5147,10.1.0.17,10.1.0.42,normal,9001,9002,100
4846,36.5182,10.1.0.40,10.1.0.42,attack,9003,9002,100
4847,36.5185,10.1.0.40,10.1.0.42,attack,9003,9002,100
4848,36.5193,10.1.0.40,10.1.0.42,attack,9003,9002,100
4849,36.5197,10.1.0.40,10.1.0.42,attack,9003,9002,100
4850,36.5202,10.1.0.40,10.1.0.42,attack,9003,9002,100
4851,36.521,10.1.0.40,10.1.0.42,attack,9003,9002,100
4852,36.5213,10.1.0.40,10.1.0.42,attack,9003,9002,100
4853,36.528,10.1.0.40,10.1.0.42,attack,9003,9002,100
4854,36.5293,10.1.0.40,10.1.0.42,attack,9003,9002,100
4855,36.5302,10.1.0.40,10.1.0.42,attack,9003,9002,100
4856,36.531,10.1.0.40,10.1.0.42,attack,9003,9002,100
4857,36.5323,10.1.0.40,10.1.0.42,attack,9003,9002,100
4858,36.5334,10.1.0.40,10.1.0.42,attack,9003,9002,100
4859,36.5348,10.1.0.40,10.1.0.42,attack,9003,9002,100
4860,36.5359,10.1.0.40,10.1.0.42,attack,9003,9002,100
4861,36.5366,10.1.0.40,10.1.0.42,attack,9003,9002,100
4862,36.5384,10.1.0.11,10.1.0.42,attack,9003,9002,100
4863,36.5396,10.1.0.11,10.1.0.42,attack,9003,9002,100
4864,36.54,10.1.0.11,10.1.0.42,attack,9003,9002,100
4865,36.5407,10.1.0.11,10.1.0.42,attack,9003,9002,100
4866,36.5415,10.1.0.11,10.1.0.42,attack,9003,9002,100
4867,36.5421,10.1.0.11,10.1.0.42,attack,9003,9002,100
4868,36.5433,10.1.0.11,10.1.0.42,attack,9003,9002,100
4869,36.5442,10.1.0.40,10.1.0.42,normal,9001,9002,100
4870,36.5446,10.1.0.11,10.1.0.42,attack,9003,9002,100
4871,36.5453,10.1.0.11,10.1.0.42,attack,9003,9002,100
4872,36.5467,10.1.0.11,10.1.0.42,attack,9003,9002,100
4873,36.5471,10.1.0.11,10.1.0.42,attack,9003,9002,100
4874,36.555,10.1.0.11,10.1.0.42,attack,9003,9002,100
4875,36.5561,10.1.0.11,10.1.0.42,attack,9003,9002,100
4876,36.5576,10.1.0.11,10.1.0.42,attack,9003,9002,100
4877,36.5626,10.1.0.11,10.1.0.42,attack,9003,9002,100
4878,36.5635,10.1.0.11,10.1.0.42,attack,9003,9002,100
4879,36.5638,10.1.0.11,10.1.0.42,attack,9003,9002,100
4880,36.5641,10.1.0.11,10.1.0.42,attack,9003,9002,100
4881,36.602,10.1.0.40,10.1.0.42,attack,9003,9002,100
4882,36.6035,10.1.0.40,10.1.0.42,attack,9003,9002,100
4883,36.6041,10.1.0.40,10.1.0.42,attack,9003,9002,100
4884,36.6048,10.1.0.40,10.1.0.42,attack,9003,9002,100
4885,36.6051,10.1.0.40,10.1.0.42,attack,9003,9002,100
4886,36.6061,10.1.0.40,10.1.0.42,attack,9003,9002,100
4887,36.6079,10.1.0.40,10.1.0.42,attack,9003,9002,100
4888,36.6082,10.1.0.40,10.1.0.42,attack,9003,9002,100
4889,36.6103,10.1.0.40,10.1.0.42,attack,9003,9002,100
4890,36.611,10.1.0.40,10.1.0.42,attack,9003,9002,100
4891,36.6119,10.1.0.40,10.1.0.42,attack,9003,9002,100
4892,36.6123,10.1.0.40,10.1.0.42,attack,9003,9002,100
4893,36.6126,10.1.0.40,10.1.0.42,attack,9003,9002,100
4894,36.6133,10.1.0.40,10.1.0.42,attack,9003,9002,100
4895,36.642,10.1.0.40,10.1.0.42,attack,9003,9002,100
4896,36.6425,10.1.0.40,10.1.0.42,attack,9003,9002,100
4897,36.6435,10.1.0.40,10.1.0.42,attack,9003,9002,100
4898,36.6445,10.1.0.40,10.1.0.42,attack,9003,9002,100
4899,36.6452,10.1.0.40,10.1.0.42,attack,9003,9002,100
4900,36.6467,10.1.0.11,10.1.0.42,attack,9003,9002,100
4901,36.6475,10.1.0.11,10.1.0.42,attack,9003,9002,100
4902,36.6523,10.1.0.12,10.1.0.42,normal,9001,9002,100
4903,36.6546,10.1.0.11,10.1.0.42,attack,9003,9002,100
4904,36.6549,10.1.0.11,10.1.0.42,attack,9003,9002,100
4905,36.6553,10.1.0.11,10.1.0.42,attack,9003,9002,100
4906,36.6565,10.1.0.11,10.1.0.42,attack,9003,9002,100
4907,36.6583,10.1.0.11,10.1.0.42,attack,9003,9002,100
4908,36.6586,10.1.0.11,10.1.0.42,attack,9003,9002,100
4909,36.6594,10.1.0.11,10.1.0.42,attack,9003,9002,100
4910,36.6596,10.1.0.11,10.1.0.42,attack,9003,9002,100
4911,36.66,10.1.0.11,10.1.0.42,attack,9003,9002,100
4912,36.6607,10.1.0.11,10.1.0.42,attack,9003,9002,100
4913,36.6648,10.1.0.11,10.1.0.42,attack,9003,9002,100
4914,36.6651,10.1.0.11,10.1.0.42,attack,9003,9002,100
4915,36.6729,10.1.0.11,10.1.0.42,attack,9003,9002,100
4916,36.6733,10.1.0.11,10.1.0.42,attack,9003,9002,100
4917,36.6738,10.1.0.11,10.1.0.42,attack,9003,9002,100
4918,36.6742,10.1.0.11,10.1.0.42,attack,9003,9002,100
4919,36.6749,10.1.0.11,10.1.0.42,attack,9003,9002,100
4920,36.6754,10.1.0.11,10.1.0.42,attack,9003,9002,100
4921,36.7113,10.1.0.40,10.1.0.42,attack,9003,9002,100
4922,36.7124,10.1.0.40,10.1.0.42,attack,9003,9002,100
4923,36.7128,10.1.0.40,10.1.0.42,attack,9003,9002,100
4924,36.7158,10.1.0.40,10.1.0.42,attack,9003,9002,100
4925,36.7175,10.1.0.40,10.1.0.42,attack,9003,9002,100
4926,36.7189,10.1.0.40,10.1.0.42,attack,9003,9002,100
4927,36.7194,10.1.0.40,10.1.0.42,attack,9003,9002,100
4928,36.7199,10.1.0.40,10.1.0.42,attack,9003,9002,100
4929,36.7209,10.1.0.40,10.1.0.42,attack,9003,9002,100
4930,36.7217,10.1.0.40,10.1.0.42,attack,9003,9002,100
4931,36.7224,10.1.0.40,10.1.0.42,attack,9003,9002,100
4932,36.7232,10.1.0.40,10.1.0.42,attack,9003,9002,100
4933,36.724,10.1.0.40,10.1.0.42,attack,9003,9002,100
4934,36.7251,10.1.0.40,10.1.0.42,attack,9003,9002,100
4935,36.7254,10.1.0.40,10.1.0.42,attack,9003,9002,100
4936,36.7268,10.1.0.40,10.1.0.42,attack,9003,9002,100
4937,36.7277,10.1.0.40,10.1.0.42,attack,9003,9002,100
4938,36.7281,10.1.0.40,10.1.0.42,attack,9003,9002,100
4939,36.7284,10.1.0.40,10.1.0.42,attack,9003,9002,100
4940,36.7287,10.1.0.40,10.1.0.42,attack,9003,9002,100
4941,36.7532,10.1.0.40,10.1.0.42,normal,9001,9002,100
4942,36.7776,10.1.0.36,10.1.0.42,normal,9001,9002,100
4943,36.8005,10.1.0.40,10.1.0.42,attack,9003,9002,100
4944,36.8016,10.1.0.40,10.1.0.42,attack,9003,9002,100
4945,36.8024,10.1.0.40,10.1.0.42,attack,9003,9002,100
