event,time,src,dst,packetName,srcPort,dstPort,pktLen
922,23.3006,10.1.0.21,10.1.0.42,attack,9003,9002,100
923,23.3009,10.1.0.21,10.1.0.42,attack,9003,9002,100
924,23.3012,10.1.0.21,10.1.0.42,attack,9003,9002,100
925,23.3019,10.1.0.21,10.1.0.42,attack,9003,9002,100
926,23.3022,10.1.0.21,10.1.0.42,attack,9003,9002,100
927,23.3025,10.1.0.21,10.1.0.42,attack,9003,9002,100
928,23.3029,10.1.0.21,10.1.0.42,attack,9003,9002,100
929,23.3043,10.1.0.21,10.1.0.42,attack,9003,9002,100
930,23.3057,10.1.0.21,10.1.0.42,attack,9003,9002,100
931,23.3075,10.1.0.21,10.1.0.42,attack,9003,9002,100
932,23.3082,10.1.0.21,10.1.0.42,attack,9003,9002,100
933,23.3084,10.1.0.21,10.1.0.42,attack,9003,9002,100
934,23.3092,10.1.0.21,10.1.0.42,attack,9003,9002,100
935,23.3096,10.1.0.21,10.1.0.42,attack,9003,9002,100
936,23.3101,10.1.0.21,10.1.0.42,attack,9003,9002,100
937,23.3107,10.1.0.21,10.1.0.42,attack,9003,9002,100
938,23.3112,10.1.0.21,10.1.0.42,attack,9003,9002,100
939,23.3121,10.1.0.21,10.1.0.42,attack,9003,9002,100
940,23.3125,10.1.0.21,10.1.0.42,attack,9003,9002,100
941,23.3128,10.1.0.21,10.1.0.42,attack,9003,9002,100
942,23.3132,10.1.0.21,10.1.0.42,attack,9003,9002,100
943,23.3135,10.1.0.21,10.1.0.42,attack,9003,9002,100
944,23.3138,10.1.0.21,10.1.0.42,attack,9003,9002,100
945,23.3167,10.1.0.21,10.1.0.42,attack,9003,9002,100
946,23.3174,10.1.0.21,10.1.0.42,attack,9003,9002,100
947,23.3179,10.1.0.21,10.1.0.42,attack,9003,9002,100
948,23.3186,10.1.0.21,10.1.0.42,attack,9003,9002,100
949,23.3195,10.1.0.21,10.1.0.42,attack,9003,9002,100
950,23.3197,10.1.0.21,10.1.0.42,attack,9003,9002,100
951,23.32,10.1.0.21,10.1.0.42,attack,9003,9002,100
952,23.3205,10.1.0.21,10.1.0.42,attack,9003,9002,100
953,23.3208,10.1.0.21,10.1.0.42,attack,9003,9002,100
954,23.3225,10.1.0.21,10.1.0.42,attack,9003,9002,100
955,23.3227,10.1.0.21,10.1.0.42,attack,9003,9002,100
956,23.323,10.1.0.21,10.1.0.42,attack,9003,9002,100
957,23.3234,10.1.0.21,10.1.0.42,attack,9003,9002,100
958,23.3238,10.1.0.21,10.1.0.42,attack,9003,9002,100
959,23.3241,10.1.0.21,10.1.0.42,attack,9003,9002,100
960,23.3245,10.1.0.21,10.1.0.42,attack,9003,9002,100
961,23.3804,10.1.0.21,10.1.0.42,normal,9001,9002,100
962,23.4004,10.1.0.21,10.1.0.42,attack,9003,9002,100
963,23.4011,10.1.0.21,10.1.0.42,attack,9003,9002,100
964,23.4016,10.1.0.21,10.1.0.42,attack,9003,9002,100
965,23.4025,10.1.0.21,10.1.0.42,attack,9003,9002,100
966,23.4028,10.1.0.21,10.1.0.42,attack,9003,9002,100
967,23.4031,10.1.0.21,10.1.0.42,attack,9003,9002,100
968,23.4033,10.1.0.21,10.1.0.42,attack,9003,9002,100
969,23.4036,10.1.0.21,10.1.0.42,attack,9003,9002,100
970,23.4043,10.1.0.21,10.1.0.42,attack,9003,9002,100
971,23.4047,10.1.0.21,10.1.0.42,attack,9003,9002,100
972,23.405,10.1.0.21,10.1.0.42,attack,9003,9002,100
973,23.4052,10.1.0.21,10.1.0.42,attack,9003,9002,100
974,23.4056,10.1.0.21,10.1.0.42,attack,9003,9002,100
975,23.406,10.1.0.21,10.1.0.42,attack,9003,9002,100
976,23.4062,10.1.0.21,10.1.0.42,attack,9003,9002,100
977,23.4065,10.1.0.21,10.1.0.42,attack,9003,9002,100
978,23.4067,10.1.0.21,10.1.0.42,attack,9003,9002,100
979,23.4075,10.1.0.21,10.1.0.42,attack,9003,9002,100
980,23.4079,10.1.0.21,10.1.0.42,attack,9003,9002,100
981,23.4083,10.1.0.21,10.1.0.42,attack,9003,9002,100
982,23.4086,10.1.0.21,10.1.0.42,attack,9003,9002,100
983,23.4089,10.1.0.21,10.1.0.42,attack,9003,9002,100
984,23.4091,10.1.0.21,10.1.0.42,attack,9003,9002,100
985,23.4094,10.1.0.21,10.1.0.42,attack,9003,9002,100
986,23.4098,10.1.0.21,10.1.0.42,attack,9003,9002,100
987,23.4102,10.1.0.21,10.1.0.42,attack,9003,9002,100
988,23.4108,10.1.0.21,10.1.0.42,attack,9003,9002,100
989,23.4118,10.1.0.21,10.1.0.42,attack,9003,9002,100
990,23.4121,10.1.0.21,10.1.0.42,attack,9003,9002,100
991,23.4123,10.1.0.21,10.1.0.42,attack,9003,9002,100
992,23.4127,10.1.0.21,10.1.0.42,attack,9003,9002,100
993,23.413,10.1.0.21,10.1.0.42,attack,9003,9002,100
994,23.4133,10.1.0.21,10.1.0.42,attack,9003,9002,100
995,23.4135,10.1.0.21,10.1.0.42,attack,9003,9002,100
996,23.4139,10.1.0.21,10.1.0.42,attack,9003,9002,100
997,23.4144,10.1.0.21,10.1.0.42,attack,9003,9002,100
998,23.4147,10.1.0.21,10.1.0.42,attack,9003,9002,100
999,23.4151,10.1.0.21,10.1.0.42,attack,9003,9002,100
1000,23.4157,10.1.0.21,10.1.0.42,attack,9003,9002,100
1001,23.4163,10.1.0.21,10.1.0.42,attack,9003,9002,100
1002,23.4303,10.1.0.13,10.1.0.42,normal,9001,9002,100
1003,23.4433,10.1.0.35,10.1.0.42,normal,9001,9002,100
1004,23.4442,10.1.0.8,10.1.0.42,normal,9001,9002,100
1005,23.4507,10.1.0.4,10.1.0.42,normal,9001,9002,100
1006,23.4835,10.1.0.39,10.1.0.42,normal,9001,9002,100
1007,23.5017,10.1.0.21,10.1.0.42,attack,9003,9002,100
1008,23.5021,10.1.0.21,10.1.0.42,attack,9003,9002,100
1009,23.5025,10.1.0.21,10.1.0.42,attack,9003,9002,100
1010,23.5028,10.1.0.21,10.1.0.42,attack,9003,9002,100
1011,23.5032,10.1.0.21,10.1.0.42,attack,9003,9002,100
1012,23.5035,10.1.0.21,10.1.0.42,attack,9003,9002,100
1013,23.5041,10.1.0.21,10.1.0.42,attack,9003,9002,100
1014,23.5049,10.1.0.21,10.1.0.42,attack,9003,9002,100
1015,23.5055,10.1.0.21,10.1.0.42,attack,9003,9002,100
1016,23.5058,10.1.0.21,10.1.0.42,attack,9003,9002,100
1017,23.5062,10.1.0.21,10.1.0.42,attack,9003,9002,100
1018,23.5066,10.1.0.21,10.1.0.42,attack,9003,9002,100
1019,23.5068,10.1.0.21,10.1.0.42,attack,9003,9002,100
1020,23.5071,10.1.0.21,10.1.0.42,attack,9003,9002,100
1021,23.5074,10.1.0.21,10.1.0.42,attack,9003,9002,100
1022,23.5077,10.1.0.21,10.1.0.42,attack,9003,9002,100
1023,23.508,10.1.0.21,10.1.0.42,attack,9003,9002,100
1024,23.5083,10.1.0.21,10.1.0.42,attack,9003,9002,100
1025,23.5086,10.1.0.21,10.1.0.42,attack,9003,9002,100
1026,23.5094,10.1.0.21,10.1.0.42,attack,9003,9002,100
1027,23.51,10.1.0.21,10.1.0.42,attack,9003,9002,100
1028,23.5109,10.1.0.21,10.1.0.42,attack,9003,9002,100
1029,23.5118,10.1.0.21,10.1.0.42,attack,9003,9002,100
1030,23.5127,10.1.0.21,10.1.0.42,attack,9003,9002,100
1031,23.5143,10.1.0.21,10.1.0.42,attack,9003,9002,100
1032,23.5154,10.1.0.21,10.1.0.42,attack,9003,9002,100
1033,23.516,10.1.0.21,10.1.0.42,attack,9003,9002,100
1034,23.5166,10.1.0.21,10.1.0.42,attack,9003,9002,100
1035,23.5175,10.1.0.21,10.1.0.42,attack,9003,9002,100
1036,23.5184,10.1.0.21,10.1.0.42,attack,9003,9002,100
1037,23.5195,10.1.0.21,10.1.0.42,attack,9003,9002,100
1038,23.5198,10.1.0.21,10.1.0.42,attack,9003,9002,100
1039,23.52,10.1.0.21,10.1.0.42,attack,9003,9002,100
1040,23.5203,10.1.0.21,10.1.0.42,attack,9003,9002,100
1041,23.5209,10.1.0.21,10.1.0.42,attack,9003,9002,100
1042,23.5212,10.1.0.21,10.1.0.42,attack,9003,9002,100
1043,23.5216,10.1.0.21,10.1.0.42,attack,9003,9002,100
1044,23.5225,10.1.0.21,10.1.0.42,attack,9003,9002,100
1045,23.5228,10.1.0.21,10.1.0.42,attack,9003,9002,100
1046,23.5231,10.1.0.21,10.1.0.42,attack,9003,9002,100
1047,23.5422,10.1.0.26,10.1.0.42,normal,9001,9002,100
1048,23.5448,10.1.0.17,10.1.0.42,normal,9001,9002,100
1049,23.5943,10.1.0.4,10.1.0.42,normal,9001,9002,100
1050,23.6032,10.1.0.21,10.1.0.42,attack,9003,9002,100
1051,23.6047,10.1.0.21,10.1.0.42,attack,9003,9002,100
1052,23.6056,10.1.0.21,10.1.0.42,attack,9003,9002,100
1053,23.6058,10.1.0.21,10.1.0.42,attack,9003,9002,100
1054,23.6068,10.1.0.21,10.1.0.42,attack,9003,9002,100
1055,23.6077,10.1.0.21,10.1.0.42,attack,9003,9002,100
1056,23.608,10.1.0.21,10.1.0.42,attack,9003,9002,100
1057,23.6084,10.1.0.21,10.1.0.42,attack,9003,9002,100
1058,23.6088,10.1.0.21,10.1.0.42,attack,9003,9002,100
1059,23.6091,10.1.0.21,10.1.0.42,attack,9003,9002,100
1060,23.6098,10.1.0.21,10.1.0.42,attack,9003,9002,100
1061,23.6102,10.1.0.21,10.1.0.42,attack,9003,9002,100
1062,23.6106,10.1.0.21,10.1.0.42,attack,9003,9002,100
1063,23.6108,10.1.0.21,10.1.0.42,attack,9003,9002,100
1064,23.6111,10.1.0.21,10.1.0.42,attack,9003,9002,100
1065,23.6115,10.1.0.21,10.1.0.42,attack,9003,9002,100
1066,23.6119,10.1.0.21,10.1.0.42,attack,9003,9002,100
1067,23.6123,10.1.0.21,10.1.0.42,attack,9003,9002,100
1068,23.6125,10.1.0.21,10.1.0.42,attack,9003,9002,100
1069,23.6129,10.1.0.21,10.1.0.42,attack,9003,9002,100
1070,23.6133,10.1.0.21,10.1.0.42,attack,9003,9002,100
1071,23.6136,10.1.0.21,10.1.0.42,attack,9003,9002,100
1072,23.614,10.1.0.21,10.1.0.42,attack,9003,9002,100
1073,23.6146,10.1.0.21,10.1.0.42,attack,9003,9002,100
1074,23.6152,10.1.0.21,10.1.0.42,attack,9003,9002,100
1075,23.6167,10.1.0.21,10.1.0.42,attack,9003,9002,100
1076,23.617,10.1.0.21,10.1.0.42,attack,9003,9002,100
1077,23.6199,10.1.0.21,10.1.0.42,attack,9003,9002,100
1078,23.6205,10.1.0.21,10.1.0.42,attack,9003,9002,100
1079,23.6208,10.1.0.21,10.1.0.42,attack,9003,9002,100
1080,23.6213,10.1.0.21,10.1.0.42,attack,9003,9002,100
1081,23.6215,10.1.0.21,10.1.0.42,attack,9003,9002,100
1082,23.6224,10.1.0.21,10.1.0.42,attack,9003,9002,100
1083,23.6226,10.1.0.21,10.1.0.42,attack,9003,9002,100
1084,23.6229,10.1.0.21,10.1.0.42,attack,9003,9002,100
1085,23.6235,10.1.0.21,10.1.0.42,attack,9003,9002,100
1086,23.6238,10.1.0.21,10.1.0.42,attack,9003,9002,100
1087,23.6246,10.1.0.21,10.1.0.42,attack,9003,9002,100
1088,23.6248,10.1.0.21,10.1.0.42,attack,9003,9002,100
1089,23.6255,10.1.0.21,10.1.0.42,attack,9003,9002,100
1090,23.6388,10.1.0.21,10.1.0.42,normal,9001,9002,100
1091,23.6683,10.1.0.34,10.1.0.42,normal,9001,9002,100
1092,23.6805,10.1.0.20,10.1.0.42,normal,9001,9002,100
1093,23.6814,10.1.0.8,10.1.0.42,normal,9001,9002,100
1094,23.7009,10.1.0.21,10.1.0.42,attack,9003,9002,100
1095,23.7012,10.1.0.21,10.1.0.42,attack,9003,9002,100
1096,23.7016,10.1.0.21,10.1.0.42,attack,9003,9002,100
1097,23.7019,10.1.0.21,10.1.0.42,attack,9003,9002,100
1098,23.7021,10.1.0.21,10.1.0.42,attack,9003,9002,100
1099,23.7027,10.1.0.21,10.1.0.42,attack,9003,9002,100
1100,23.703,10.1.0.21,10.1.0.42,attack,9003,9002,100
1101,23.7033,10.1.0.21,10.1.0.42,attack,9003,9002,100
1102,23.7038,10.1.0.21,10.1.0.42,attack,9003,9002,100
1103,23.7049,10.1.0.21,10.1.0.42,attack,9003,9002,100
1104,23.7055,10.1.0.21,10.1.0.42,attack,9003,9002,100
1105,23.7057,10.1.0.21,10.1.0.42,attack,9003,9002,100
1106,23.7066,10.1.0.21,10.1.0.42,attack,9003,9002,100
1107,23.7069,10.1.0.21,10.1.0.42,attack,9003,9002,100
1108,23.708,10.1.0.21,10.1.0.42,attack,9003,9002,100
1109,23.7088,10.1.0.21,10.1.0.42,attack,9003,9002,100
1110,23.7096,10.1.0.21,10.1.0.42,attack,9003,9002,100
1111,23.7099,10.1.0.21,10.1.0.42,attack,9003,9002,100
1112,23.7111,10.1.0.21,10.1.0.42,attack,9003,9002,100
1113,23.7118,10.1.0.21,10.1.0.42,attack,9003,9002,100
1114,23.712,10.1.0.21,10.1.0.42,attack,9003,9002,100
1115,23.7134,10.1.0.21,10.1.0.42,attack,9003,9002,100
1116,23.714,10.1.0.21,10.1.0.42,attack,9003,9002,100
1117,23.7146,10.1.0.21,10.1.0.42,attack,9003,9002,100
1118,23.715,10.1.0.21,10.1.0.42,attack,9003,9002,100
1119,23.7153,10.1.0.21,10.1.0.42,attack,9003,9002,100
1120,23.7159,10.1.0.21,10.1.0.42,attack,9003,9002,100
1121,23.7162,10.1.0.21,10.1.0.42,attack,9003,9002,100
1122,23.7166,10.1.0.21,10.1.0.42,attack,9003,9002,100
1123,23.7169,10.1.0.21,10.1.0.42,attack,9003,9002,100
1124,23.7172,10.1.0.21,10.1.0.42,attack,9003,9002,100
1125,23.7175,10.1.0.21,10.1.0.42,attack,9003,9002,100
1126,23.7182,10.1.0.21,10.1.0.42,attack,9003,9002,100
1127,23.7186,10.1.0.21,10.1.0.42,attack,9003,9002,100
1128,23.7189,10.1.0.21,10.1.0.42,attack,9003,9002,100
1129,23.7192,10.1.0.21,10.1.0.42,attack,9003,9002,100
1130,23.7194,10.1.0.21,10.1.0.42,attack,9003,9002,100
1131,23.7198,10.1.0.21,10.1.0.42,attack,9003,9002,100
1132,23.7201,10.1.0.21,10.1.0.42,attack,9003,9002,100
1133,23.7204,10.1.0.21,10.1.0.42,attack,9003,9002,100
1134,23.748,10.1.0.17,10.1.0.42,normal,9001,9002,100
1135,23.7872,10.1.0.26,10.1.0.42,normal,9001,9002,100
1136,23.7983,10.1.0.13,10.1.0.42,normal,9001,9002,100
1137,23.8008,10.1.0.21,10.1.0.42,attack,9003,9002,100
1138,23.8012,10.1.0.21,10.1.0.42,attack,9003,9002,100
1139,23.8029,10.1.0.21,10.1.0.42,attack,9003,9002,100
1140,23.8042,10.1.0.21,10.1.0.42,attack,9003,9002,100
1141,23.8047,10.1.0.21,10.1.0.42,attack,9003,9002,100
1142,23.8051,10.1.0.21,10.1.0.42,attack,9003,9002,100
1143,23.8053,10.1.0.21,10.1.0.42,attack,9003,9002,100
1144,23.8056,10.1.0.21,10.1.0.42,attack,9003,9002,100
1145,23.8061,10.1.0.21,10.1.0.42,attack,9003,9002,100
1146,23.8064,10.1.0.21,10.1.0.42,attack,9003,9002,100
1147,23.8067,10.1.0.21,10.1.0.42,attack,9003,9002,100
1148,23.807,10.1.0.21,10.1.0.42,attack,9003,9002,100
1149,23.8076,10.1.0.21,10.1.0.42,attack,9003,9002,100
1150,23.8079,10.1.0.21,10.1.0.42,attack,9003,9002,100
1151,23.81,10.1.0.21,10.1.0.42,attack,9003,9002,100
1152,23.8106,10.1.0.21,10.1.0.42,attack,9003,9002,100
1153,23.8128,10.1.0.21,10.1.0.42,attack,9003,9002,100
1154,23.8139,10.1.0.21,10.1.0.42,attack,9003,9002,100
1155,23.8146,10.1.0.21,10.1.0.42,attack,9003,9002,100
1156,23.8156,10.1.0.21,10.1.0.42,attack,9003,9002,100
1157,23.8159,10.1.0.21,10.1.0.42,attack,9003,9002,100
1158,23.8165,10.1.0.21,10.1.0.42,attack,9003,9002,100
1159,23.8184,10.1.0.21,10.1.0.42,attack,9003,9002,100
1160,23.819,10.1.0.21,10.1.0.42,attack,9003,9002,100
1161,23.8197,10.1.0.21,10.1.0.42,attack,9003,9002,100
1162,23.82,10.1.0.21,10.1.0.42,attack,9003,9002,100
1163,23.8205,10.1.0.21,10.1.0.42,attack,9003,9002,100
1164,23.8214,10.1.0.21,10.1.0.42,attack,9003,9002,100
1165,23.8217,10.1.0.21,10.1.0.42,attack,9003,9002,100
1166,23.8225,10.1.0.21,10.1.0.42,attack,9003,9002,100
1167,23.8232,10.1.0.21,10.1.0.42,attack,9003,9002,100
1168,23.8237,10.1.0.21,10.1.0.42,attack,9003,9002,100
1169,23.824,10.1.0.21,10.1.0.42,attack,9003,9002,100
1170,23.8243,10.1.0.21,10.1.0.42,attack,9003,9002,100
1171,23.8253,10.1.0.21,10.1.0.42,attack,9003,9002,100
1172,23.826,10.1.0.21,10.1.0.42,attack,9003,9002,100
1173,23.8264,10.1.0.21,10.1.0.42,attack,9003,9002,100
1174,23.8271,10.1.0.21,10.1.0.42,attack,9003,9002,100
1175,23.8274,10.1.0.21,10.1.0.42,attack,9003,9002,100
1176,23.8285,10.1.0.21,10.1.0.42,attack,9003,9002,100
1177,23.8294,10.1.0.21,10.1.0.42,normal,9001,9002,100
1178,23.9007,10.1.0.21,10.1.0.42,attack,9003,9002,100
1179,23.9015,10.1.0.21,10.1.0.42,attack,9003,9002,100
1180,23.9024,10.1.0.21,10.1.0.42,attack,9003,9002,100
1181,23.904,10.1.0.21,10.1.0.42,attack,9003,9002,100
1182,23.9047,10.1.0.21,10.1.0.42,attack,9003,9002,100
1183,23.9054,10.1.0.21,10.1.0.42,attack,9003,9002,100
1184,23.9059,10.1.0.21,10.1.0.42,attack,9003,9002,100
1185,23.9074,10.1.0.21,10.1.0.42,attack,9003,9002,100
1186,23.9078,10.1.0.21,10.1.0.42,attack,9003,9002,100
1187,23.9081,10.1.0.21,10.1.0.42,attack,9003,9002,100
1188,23.9084,10.1.0.21,10.1.0.42,attack,9003,9002,100
1189,23.9092,10.1.0.21,10.1.0.42,attack,9003,9002,100
1190,23.9096,10.1.0.21,10.1.0.42,attack,9003,9002,100
1191,23.9099,10.1.0.21,10.1.0.42,attack,9003,9002,100
1192,23.9103,10.1.0.21,10.1.0.42,attack,9003,9002,100
1193,23.9106,10.1.0.21,10.1.0.42,attack,9003,9002,100
1194,23.9109,10.1.0.21,10.1.0.42,attack,9003,9002,100
1195,23.9114,10.1.0.21,10.1.0.42,attack,9003,9002,100
1196,23.9123,10.1.0.21,10.1.0.42,attack,9003,9002,100
1197,23.9126,10.1.0.21,10.1.0.42,attack,9003,9002,100
1198,23.9151,10.1.0.21,10.1.0.42,attack,9003,9002,100
1199,23.9154,10.1.0.21,10.1.0.42,attack,9003,9002,100
1200,23.9156,10.1.0.21,10.1.0.42,attack,9003,9002,100
1201,23.9185,10.1.0.21,10.1.0.42,attack,9003,9002,100
1202,23.92,10.1.0.21,10.1.0.42,attack,9003,9002,100
1203,23.9207,10.1.0.21,10.1.0.42,attack,9003,9002,100
1204,23.9232,10.1.0.21,10.1.0.42,attack,9003,9002,100
1205,23.9268,10.1.0.21,10.1.0.42,attack,9003,9002,100
1206,23.9294,10.1.0.21,10.1.0.42,attack,9003,9002,100
1207,23.9297,10.1.0.21,10.1.0.42,attack,9003,9002,100
1208,23.93,10.1.0.21,10.1.0.42,attack,9003,9002,100
1209,23.9307,10.1.0.34,10.1.0.42,normal,9001,9002,100
1210,23.9329,10.1.0.21,10.1.0.42,attack,9003,9002,100
1211,23.9337,10.1.0.21,10.1.0.42,attack,9003,9002,100
1212,23.9341,10.1.0.21,10.1.0.42,attack,9003,9002,100
1213,23.9344,10.1.0.21,10.1.0.42,attack,9003,9002,100
1214,23.9366,10.1.0.21,10.1.0.42,attack,9003,9002,100
1215,23.9372,10.1.0.40,10.1.0.42,normal,9001,9002,100
1216,23.9375,10.1.0.21,10.1.0.42,attack,9003,9002,100
1217,23.9378,10.1.0.20,10.1.0.42,normal,9001,9002,100
1218,23.9382,10.1.0.21,10.1.0.42,attack,9003,9002,100
1219,23.9385,10.1.0.21,10.1.0.42,attack,9003,9002,100
1220,23.9388,10.1.0.21,10.1.0.42,attack,9003,9002,100
1221,23.9788,10.1.0.8,10.1.0.42,normal,9001,9002,100
1222,24.001,10.1.0.26,10.1.0.42,normal,9001,9002,100
1223,24.0021,10.1.0.21,10.1.0.42,attack,9003,9002,100
1224,24.0023,10.1.0.21,10.1.0.42,attack,9003,9002,100
1225,24.0026,10.1.0.21,10.1.0.42,attack,9003,9002,100
1226,24.0032,10.1.0.21,10.1.0.42,attack,9003,9002,100
1227,24.0034,10.1.0.21,10.1.0.42,attack,9003,9002,100
1228,24.0043,10.1.0.21,10.1.0.42,attack,9003,9002,100
1229,24.0051,10.1.0.21,10.1.0.42,attack,9003,9002,100
1230,24.0054,10.1.0.21,10.1.0.42,attack,9003,9002,100
1231,24.0056,10.1.0.21,10.1.0.42,attack,9003,9002,100
1232,24.0065,10.1.0.21,10.1.0.42,attack,9003,9002,100
1233,24.0072,10.1.0.21,10.1.0.42,attack,9003,9002,100
1234,24.0075,10.1.0.21,10.1.0.42,attack,9003,9002,100
1235,24.0079,10.1.0.21,10.1.0.42,attack,9003,9002,100
1236,24.0085,10.1.0.21,10.1.0.42,attack,9003,9002,100
1237,24.0089,10.1.0.21,10.1.0.42,attack,9003,9002,100
1238,24.0111,10.1.0.21,10.1.0.42,attack,9003,9002,100
1239,24.0118,10.1.0.4,10.1.0.42,normal,9001,9002,100
1240,24.0121,10.1.0.21,10.1.0.42,attack,9003,9002,100
1241,24.0133,10.1.0.21,10.1.0.42,attack,9003,9002,100
1242,24.014,10.1.0.21,10.1.0.42,attack,9003,9002,100
1243,24.0142,10.1.0.21,10.1.0.42,attack,9003,9002,100
1244,24.0146,10.1.0.21,10.1.0.42,attack,9003,9002,100
1245,24.0153,10.1.0.21,10.1.0.42,attack,9003,9002,100
1246,24.0161,10.1.0.21,10.1.0.42,attack,9003,9002,100
1247,24.0167,10.1.0.21,10.1.0.42,attack,9003,9002,100
1248,24.0171,10.1.0.21,10.1.0.42,attack,9003,9002,100
1249,24.0178,10.1.0.21,10.1.0.42,attack,9003,9002,100
1250,24.018,10.1.0.21,10.1.0.42,attack,9003,9002,100
1251,24.0187,10.1.0.21,10.1.0.42,attack,9003,9002,100
1252,24.019,10.1.0.21,10.1.0.42,attack,9003,9002,100
1253,24.0194,10.1.0.21,10.1.0.42,attack,9003,9002,100
1254,24.0197,10.1.0.21,10.1.0.42,attack,9003,9002,100
1255,24.0201,10.1.0.21,10.1.0.42,attack,9003,9002,100
1256,24.0203,10.1.0.21,10.1.0.42,attack,9003,9002,100
1257,24.0214,10.1.0.21,10.1.0.42,attack,9003,9002,100
1258,24.0217,10.1.0.21,10.1.0.42,attack,9003,9002,100
1259,24.0221,10.1.0.21,10.1.0.42,attack,9003,9002,100
1260,24.0225,10.1.0.21,10.1.0.42,attack,9003,9002,100
1261,24.0229,10.1.0.21,10.1.0.42,attack,9003,9002,100
1262,24.0232,10.1.0.21,10.1.0.42,attack,9003,9002,100
1263,24.0235,10.1.0.21,10.1.0.42,attack,9003,9002,100
1264,24.0389,10.1.0.21,10.1.0.42,normal,9001,9002,100
1265,24.0919,10.1.0.13,10.1.0.42,normal,9001,9002,100
1266,24.1004,10.1.0.21,10.1.0.42,attack,9003,9002,100
1267,24.1008,10.1.0.21,10.1.0.42,attack,9003,9002,100
1268,24.101,10.1.0.21,10.1.0.42,attack,9003,9002,100
1269,24.1014,10.1.0.21,10.1.0.42,attack,9003,9002,100
1270,24.1037,10.1.0.21,10.1.0.42,attack,9003,9002,100
1271,24.1042,10.1.0.21,10.1.0.42,attack,9003,9002,100
1272,24.105,10.1.0.21,10.1.0.42,attack,9003,9002,100
1273,24.1055,10.1.0.21,10.1.0.42,attack,9003,9002,100
1274,24.1058,10.1.0.17,10.1.0.42,normal,9001,9002,100
1275,24.1063,10.1.0.21,10.1.0.42,attack,9003,9002,100
1276,24.1072,10.1.0.21,10.1.0.42,attack,9003,9002,100
1277,24.1075,10.1.0.21,10.1.0.42,attack,9003,9002,100
1278,24.1077,10.1.0.21,10.1.0.42,attack,9003,9002,100
1279,24.1085,10.1.0.21,10.1.0.42,attack,9003,9002,100
1280,24.1089,10.1.0.21,10.1.0.42,attack,9003,9002,100
1281,24.1097,10.1.0.21,10.1.0.42,attack,9003,9002,100
1282,24.1106,10.1.0.21,10.1.0.42,attack,9003,9002,100
1283,24.1108,10.1.0.21,10.1.0.42,attack,9003,9002,100
1284,24.1116,10.1.0.21,10.1.0.42,attack,9003,9002,100
1285,24.1119,10.1.0.21,10.1.0.42,attack,9003,9002,100
1286,24.1121,10.1.0.21,10.1.0.42,attack,9003,9002,100
1287,24.1127,10.1.0.21,10.1.0.42,attack,9003,9002,100
1288,24.1131,10.1.0.21,10.1.0.42,attack,9003,9002,100
1289,24.1137,10.1.0.21,10.1.0.42,attack,9003,9002,100
1290,24.1203,10.1.0.21,10.1.0.42,attack,9003,9002,100
1291,24.1208,10.1.0.21,10.1.0.42,attack,9003,9002,100
1292,24.1217,10.1.0.21,10.1.0.42,attack,9003,9002,100
1293,24.1223,10.1.0.21,10.1.0.42,attack,9003,9002,100
1294,24.124,10.1.0.21,10.1.0.42,attack,9003,9002,100
1295,24.1245,10.1.0.21,10.1.0.42,attack,9003,9002,100
1296,24.1251,10.1.0.21,10.1.0.42,attack,9003,9002,100
1297,24.1254,10.1.0.21,10.1.0.42,attack,9003,9002,100
1298,24.1257,10.1.0.21,10.1.0.42,attack,9003,9002,100
1299,24.1259,10.1.0.21,10.1.0.42,attack,9003,9002,100
1300,24.1262,10.1.0.21,10.1.0.42,attack,9003,9002,100
1301,24.1268,10.1.0.21,10.1.0.42,attack,9003,9002,100
1302,24.1283,10.1.0.21,10.1.0.42,attack,9003,9002,100
1303,24.1287,10.1.0.21,10.1.0.42,attack,9003,9002,100
1304,24.1289,10.1.0.21,10.1.0.42,attack,9003,9002,100
1305,24.1294,10.1.0.21,10.1.0.42,attack,9003,9002,100
1306,24.1297,10.1.0.21,10.1.0.42,attack,9003,9002,100
1307,24.1358,10.1.0.8,10.1.0.42,normal,9001,9002,100
1308,24.1474,10.1.0.20,10.1.0.42,normal,9001,9002,100
1309,24.1735,10.1.0.40,10.1.0.42,normal,9001,9002,100
1310,24.201,10.1.0.21,10.1.0.42,attack,9003,9002,100
1311,24.2017,10.1.0.21,10.1.0.42,attack,9003,9002,100
1312,24.202,10.1.0.21,10.1.0.42,attack,9003,9002,100
1313,24.2025,10.1.0.21,10.1.0.42,attack,9003,9002,100
1314,24.2028,10.1.0.21,10.1.0.42,attack,9003,9002,100
1315,24.2034,10.1.0.21,10.1.0.42,attack,9003,9002,100
1316,24.2048,10.1.0.21,10.1.0.42,attack,9003,9002,100
1317,24.2051,10.1.0.21,10.1.0.42,attack,9003,9002,100
1318,24.2054,10.1.0.21,10.1.0.42,attack,9003,9002,100
1319,24.206,10.1.0.21,10.1.0.42,attack,9003,9002,100
1320,24.2068,10.1.0.21,10.1.0.42,attack,9003,9002,100
1321,24.2072,10.1.0.21,10.1.0.42,attack,9003,9002,100
1322,24.2075,10.1.0.21,10.1.0.42,attack,9003,9002,100
1323,24.2077,10.1.0.21,10.1.0.42,attack,9003,9002,100
